ImageNumber,ObjectNumber,AreaShape_Area,Location_Center_X,Location_Center_Y
2,619,150,645.646666667,1434.75333333
2,620,157,577.866242038,1435.07643312
2,621,131,388.809160305,1439.12977099
2,622,291,46.6804123711,1440.85223368
2,623,163,822.26993865,1445.90184049
2,624,155,167.129032258,1443.59354839
2,625,991,533.945509586,1441.7073663
2,626,175,403.011428571,1448.44571429
2,627,395,1109.11139241,1446.32911392
2,628,204,339.362745098,1452.26960784
2,629,218,458.610091743,1455.25688073
2,630,227,512.925110132,1456.84140969
2,631,113,1247.92920354,1467.07964602
2,632,237,972.497890295,1464.47257384
2,633,251,792.980079681,1473.38645418
2,634,94,1962.72340426,1473.56382979
2,635,237,1673.15189873,1479.01265823
2,636,239,1826.72384937,1483.84100418
2,637,175,1774.29142857,1489.49142857
2,638,208,224.274038462,1489.21153846
2,639,223,1652.31838565,1494.01793722
2,640,228,38.8377192982,1488.95175439
2,641,262,1408.35877863,1489.06870229
2,642,226,295.96460177,1505.5840708
2,643,44,607.340909091,1506.75
2,644,235,167.068085106,1502.79574468
2,645,66,119.242424242,1507.74242424
2,646,225,420.72,1511.17333333
2,647,164,1941.18292683,1513.6402439
2,648,287,251.982578397,1515.82578397
2,649,301,28.5249169435,1516.22259136
2,650,95,483.789473684,1520.67368421
2,651,335,287.167164179,1525.21791045
2,652,48,1.22916666667,1527.58333333
2,653,388,75.5386597938,1532.10051546
2,654,55,1183.10909091,1533.78181818
2,655,150,1641.2,1543.06666667
2,656,145,1190.47586207,1548.2137931
2,657,229,435.532751092,1546.8209607
2,658,228,694.964912281,1553.60526316
2,659,227,764.154185022,1557.94273128
2,660,148,1130.41891892,1557.61486486
2,661,256,43.96484375,1565.8515625
2,662,244,81.0573770492,1567.20491803
2,663,202,1288.84158416,1569.72772277
2,664,194,135.577319588,1574.20103093
2,665,118,1772.93220339,1580.5
2,666,512,173.46875,1578.69726563
2,667,230,205.326086957,1581.31304348
2,668,210,227.2,1587.1952381
2,669,218,909.834862385,1587.51376147
2,670,125,1236.328,1589.408
2,671,158,74.0632911392,1588.74683544
2,672,107,354.803738318,1597.1588785
2,673,220,1268.52272727,1601.35
2,674,99,193.909090909,1601.55555556
2,675,214,93.6728971963,1610.63084112
2,676,350,863.685714286,1610.52571429
2,677,194,1068.3556701,1616.6185567
2,678,234,318.948717949,1615.32051282
2,679,96,1158.14583333,1620.95833333
2,680,208,1667.5,1628.69230769
2,681,251,94.9243027888,1624.55776892
2,682,212,1170.63207547,1628.26886792
2,683,112,467.955357143,1631.25892857
2,684,282,379.063829787,1633.22340426
2,685,94,27.4574468085,1642.55319149
2,686,129,1129.19379845,1640.39534884
2,687,204,1413.53431373,1640.32352941
2,688,215,217.353488372,1646.80465116
2,689,104,645.307692308,1647.60576923
2,690,249,1736.71485944,1652.63052209
2,691,212,630.698113208,1658.18396226
2,692,189,144.291005291,1653.75661376
2,693,221,828.746606335,1660.50226244
2,694,202,313.613861386,1667.44059406
2,695,98,180.285714286,1674.13265306
2,696,151,12.7417218543,1681.64900662
2,697,161,327.080745342,1683.78881988
2,698,223,1054.23766816,1681.79372197
2,699,190,1171.57368421,1681.21052632
2,700,84,1038.44047619,1688.70238095
2,701,182,878.104395604,1697.7032967
2,702,311,1821.1221865,1693.32154341
2,703,48,224.708333333,1707.25
2,704,188,1478.46808511,1709.81382979
2,705,206,357.800970874,1715.72330097
2,706,75,1200.82666667,1715.44
2,707,219,327.287671233,1715.19178082
2,708,141,1679.4893617,1718.04964539
2,709,208,1357.59615385,1727.75961538
2,710,51,132.823529412,1726.98039216
2,711,143,235.951048951,1729.70629371
2,712,235,1207.69361702,1734.71914894
2,713,100,538.48,1732.16
2,714,229,7.96069868996,1737.61572052
2,715,91,275.175824176,1745.20879121
2,716,220,340.422727273,1750.18181818
2,717,238,381.840336134,1757.65966387
2,718,151,673.377483444,1761.90728477
2,719,75,866.4,1762.81333333
2,720,143,55.3286713287,1765.45454545
2,721,106,958.867924528,1769.04716981
2,722,526,393.378326996,1771.81368821
2,723,172,1931.78488372,1772.73255814
2,724,199,17.3266331658,1780.21105528
2,725,64,665.984375,1775.578125
2,726,238,1540.02941176,1777.14705882
2,727,238,329.441176471,1787.56302521
2,728,328,1755.78658537,1789.82926829
2,729,170,360.147058824,1787.25882353
2,730,163,993.950920245,1791.39877301
2,731,69,408.666666667,1792.88405797
2,732,260,1127.92307692,1794.85
2,733,224,155.875,1799.08482143
2,734,212,1423.90566038,1799.56603774
2,735,429,1521.997669,1806.64801865
2,736,90,1581.67777778,1820.73333333
2,737,211,1899.41232227,1816.04265403
2,738,222,251.162162162,1820.02252252
2,739,231,236.311688312,1824.11688312
2,740,203,1230.00492611,1830.04926108
2,741,313,310.565495208,1836.96485623
2,742,166,1691.34939759,1833.07831325
2,743,116,1996.53448276,1838.42241379
2,744,188,275.191489362,1833.32978723
2,745,67,1700.2238806,1836.70149254
2,746,433,1975.57505774,1840.50577367
2,747,109,1925.44954128,1840.09174312
2,748,182,493.291208791,1844.92857143
2,749,218,1089.67431193,1844.6146789
2,750,155,105.393548387,1847.27741935
2,751,93,1.50537634409,1858.0
2,752,274,594.226277372,1852.80656934
2,753,40,1993.525,1852.4
2,754,65,1944.07692308,1853.04615385
2,755,213,197.0,1857.07042254
2,756,446,1793.66816143,1860.97085202
2,757,273,1827.86446886,1856.51282051
2,758,184,1555.16847826,1863.86956522
2,759,222,386.855855856,1874.18468468
2,760,201,1650.69154229,1869.00995025
2,761,194,1943.04639175,1875.36597938
2,762,140,214.628571429,1873.9
2,763,197,40.0609137056,1883.51269036
2,764,160,401.2125,1879.475
2,765,295,1794.7559322,1882.59661017
2,766,282,1893.9787234,1882.83333333
2,767,206,883.898058252,1886.19417476
2,768,272,1600.80514706,1889.21323529
2,769,59,1982.03389831,1893.54237288
2,770,211,337.72985782,1892.1042654
2,771,230,684.291304348,1893.40869565
2,772,84,1832.42857143,1896.86904762
2,773,151,1920.19205298,1898.56291391
2,774,206,150.451456311,1902.4368932
2,775,276,453.173913043,1902.76449275
2,776,122,261.245901639,1906.36885246
2,777,361,1839.64542936,1909.60387812
2,778,249,1573.34538153,1910.57429719
2,779,133,1795.58646617,1918.96992481
2,780,443,791.121896163,1922.40857788
2,781,180,1950.08888889,1923.96666667
2,782,215,5.66046511628,1928.40465116
2,783,225,230.106666667,1922.34222222
2,784,458,1624.86244541,1926.94978166
2,785,258,1859.86046512,1926.32170543
2,786,362,1969.73480663,1926.70441989
2,787,171,1777.70175439,1928.80701754
2,788,232,110.159482759,1929.39655172
2,789,111,129.972972973,1932.77477477
2,790,79,1879.81012658,1933.82278481
2,791,261,1931.24521073,1934.63984674
2,792,215,1381.91627907,1935.50232558
2,793,257,1498.20622568,1932.39299611
2,794,378,1733.27777778,1943.86243386
2,795,60,401.45,1943.76666667
2,796,165,131.848484848,1942.76969697
2,797,161,230.0,1950.47826087
2,798,240,587.15,1949.70416667
2,799,264,1865.40151515,1948.36742424
2,800,220,343.7,1958.00454545
2,801,265,191.954716981,1962.8490566
2,802,82,1745.97560976,1956.47560976
2,803,198,13.7323232323,1957.73232323
2,804,143,1131.51048951,1963.33566434
2,805,127,1954.92913386,1962.83464567
2,806,185,473.551351351,1973.89189189
2,807,231,1134.07792208,1974.25108225
2,808,406,1761.62561576,1977.34975369
2,809,244,1664.61065574,1983.83196721
2,810,104,1707.43269231,1981.68269231
2,811,124,1973.81451613,1985.62903226
2,812,215,508.386046512,1987.13953488
2,813,150,263.166666667,1988.37333333
2,814,216,775.157407407,1991.50462963
2,815,223,1354.47982063,1990.10762332
2,816,215,99.8511627907,1992.9255814
2,817,324,1935.90740741,1982.25308642
2,818,112,73.1607142857,1995.75
2,819,78,1594.67948718,1996.55128205
2,820,149,1961.61744966,1995.8590604
